RecordID,AadhaarNo,IMEI,MSISDN,StartTime,EndTime,Duration,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,BytesUpload,BytesDownload,Service,AppName,ISP,CellTowerID,LAC,SessionType,DataType,Location,IsSuspicious,SuspiciousFlags,ConnectionQuality
a18901bd-f12b-4e6c-abec-2b8941399c0e,911527683197,352267114151587,6742680505,2025-08-23T12:51:51.532943,2025-08-23T12:54:21.532943,150,117.18.163.231,53743,172.217.160.78,443,HTTPS,347176,48404911,YouTube,YouTube,Airtel,CTMUM6407,LAC7196,Data,Video,"19.064551,72.668416",False,,Good
61ee9b65-e377-4d09-b68b-5b90404664e9,110761506692,356944106667849,8891174024,2025-08-23T12:52:01.532943,2025-08-23T12:54:10.532943,129,192.168.1.45,55906,157.240.12.35,443,HTTPS,56920,285041,Facebook,Facebook,BSNL,CTPUN1367,LAC5463,Data,Social,"19.926655,77.050397",False,,Good
499bf329-0dda-4542-9ff4-b2e13525aaf3,374331828134,358755075406711,9191824621,2025-08-23T12:52:18.532943,2025-08-23T13:21:12.532943,1734,103.248.221.207,50514,31.13.64.35,80,HTTPS,89769,350555,Facebook,Facebook,Vi,CTBAN3507,LAC3609,Data,Social,"13.194773,77.434586",False,,Good
a1928708-896f-4bf7-8b76-4a09aded60d5,393745908962,358755072852614,9627188127,2025-08-23T12:52:27.532943,2025-08-23T12:55:51.532943,204,203.122.64.47,1860,31.13.64.35,80,HTTPS,104783,343391,Facebook,Facebook,BSNL,CTDEL1454,LAC3625,Data,Social,"28.692452,77.101745",False,,Good
02f9e160-bb4d-4c60-b7cc-daf7a4f79369,969619766230,865856032761819,9813796826,2025-08-23T12:52:32.532943,2025-08-23T12:57:10.532943,278,103.21.34.73,18745,142.250.183.14,443,HTTPS,950230,31729265,YouTube,YouTube,Vi,CTMUM4505,LAC6324,Data,Video,"18.991467,72.90707",False,,Good
4800c4a3-a36b-4c78-b794-ae4f57d49bd5,906298824128,353281088638918,8049731839,2025-08-23T12:52:35.532943,2025-08-23T12:54:07.532943,92,49.205.40.177,10498,172.217.160.109,993,IMAP,894,15225,Gmail,Gmail,BSNL,CTCHE4407,LAC2947,Data,Email,"13.037472,80.635355",False,,Good
9dc8cd0d-0544-4e6e-89d2-96436484c227,078112172676,865856032336069,7570946363,2025-08-23T12:53:51.532943,2025-08-23T12:56:58.532943,187,49.207.44.170,37251,91.108.4.41,443,HTTPS,19556,473416,WhatsApp,WhatsApp,BSNL,CTBAN3579,LAC5576,Data,IM,"12.95553,77.586494",False,,Good
71df9254-7950-453c-8a72-614625d0e488,133390128691,353281086585275,7418319441,2025-08-23T12:53:53.532943,2025-08-23T12:56:08.532943,135,192.168.1.28,64137,157.240.12.35,443,HTTPS,172718,1960597,Facebook,Facebook,Airtel,CTPUN1328,LAC3071,Data,Social,"20.31407,77.211604",False,,Good
3058df20-4775-464a-8110-a083b5af7c17,739141542968,865856039346243,8124441904,2025-08-23T12:56:08.532943,2025-08-23T12:59:47.532943,219,103.21.108.221,58709,31.13.64.35,443,HTTPS,128291,1827282,Facebook,Facebook,Vi,CTMUM4768,LAC3801,Data,Social,"18.686231,72.768911",False,,Good
14ca7d68-468f-4150-b0af-615f92301060,413972887661,353281083081826,7655748166,2025-08-23T12:57:43.532943,2025-08-23T13:25:22.532943,1659,117.196.242.213,32581,142.250.183.109,587,IMAP,1647,11976,Gmail,Gmail,BSNL,CTBAN5253,LAC5767,Data,Email,"12.912755,77.714153",False,,Good
f0ae5272-902c-4e2e-8497-324aa6cb0d6f,437540125977,358495099039342,6297896844,2025-08-23T12:58:22.532943,2025-08-23T13:02:38.532943,256,192.168.1.114,56309,195.80.116.164,443,HTTPS,2875,86574,Banking,Banking,Airtel,CTPUN6518,LAC4789,Data,Finance,"19.644164,76.779646",False,,Good
572283cc-6acc-4efe-ac5b-cdc396699e07,976747143800,356944104602907,7102666336,2025-08-23T12:59:46.532943,2025-08-23T13:29:46.532943,1800,117.192.155.189,41601,142.250.183.109,587,IMAP,3881,8635,Gmail,Gmail,Vi,CTCHE8875,LAC9559,Data,Email,"13.049427,80.455399",False,,Good
9072ad15-134b-4f86-9eb6-0dff88fa909a,833016275859,358495092311269,9404023997,2025-08-23T12:59:50.532943,2025-08-23T13:04:43.532943,293,192.168.1.249,55981,49.207.43.28,443,HTTPS,47629,445168,WhatsApp,WhatsApp,Vi,CTHYD1960,LAC3415,Data,IM,"19.849745,76.953477",False,,Good
b78a961e-17e9-447e-8ace-ced17d27ef34,133390128691,358755071003552,7418319441,2025-08-23T13:00:14.532943,2025-08-23T13:09:11.532943,537,192.168.1.119,38494,172.217.160.109,993,IMAP,1518,27000,Gmail,Gmail,Airtel,CTPUN1686,LAC5855,Data,Email,"20.305876,77.171727",False,,Good
c1e9e9ca-de3e-4c5f-a1b9-8ee45c615508,310912153624,352267118039272,6124422011,2025-08-23T13:00:32.532943,2025-08-23T13:20:28.532943,1196,192.168.1.241,58098,157.240.12.35,80,HTTPS,140507,406288,Facebook,Facebook,Airtel,CTPUN9938,LAC6430,Data,Social,"20.187623,76.821146",False,,Good
3e8e2fdf-b1db-43f5-9d15-2430c93fddb8,234769488730,356944101778445,7729385078,2025-08-23T13:01:24.532943,2025-08-23T13:27:57.532943,1593,192.168.1.175,63076,172.217.160.109,587,IMAP,2890,20494,Gmail,Gmail,Jio,CTPUN3379,LAC4192,Data,Email,"19.524977,76.99033",False,,Good
f402019a-894b-4669-8991-af082858c116,629794008605,358755078580414,7506961032,2025-08-23T13:02:22.532943,2025-08-23T13:13:07.532943,645,192.168.1.181,53918,142.250.183.14,443,HTTPS,206656,10353683,YouTube,YouTube,BSNL,CTHYD6654,LAC2619,Data,Video,"19.735874,77.039075",False,,Good
163e005b-7641-4f59-a42f-262551647c96,612151893022,865856031886047,9702276911,2025-08-23T13:02:40.532943,2025-08-23T13:07:35.532943,295,192.168.1.217,13674,117.192.153.159,443,HTTPS,45944,330971,WhatsApp,WhatsApp,Airtel,CTAHM6998,LAC7986,Data,IM,"20.003765,77.040725",False,,Good
99f693f9-7787-4907-8d17-a6aeaf99d530,234769488730,356944101778445,7729385078,2025-08-23T13:03:22.532943,2025-08-23T13:25:29.532943,1327,192.168.1.170,3362,142.250.183.14,80,HTTPS,687771,35096750,YouTube,YouTube,Jio,CTPUN5229,LAC4326,Data,Video,"19.505667,76.966369",False,,Good
aea019bd-e836-4b8e-b90e-48d199644f37,133390128691,353281086585275,7418319441,2025-08-23T13:03:25.532943,2025-08-23T13:06:57.532943,212,192.168.1.28,54144,31.13.64.35,80,HTTPS,123448,1376199,Facebook,Facebook,Airtel,CTPUN2770,LAC5376,Data,Social,"20.26111,77.204961",False,,Good
e1c70e6c-cad5-4e86-817d-d250497b405e,845741170643,865856031023978,8251657189,2025-08-23T13:03:52.532943,2025-08-23T13:08:22.532943,270,117.97.15.225,21933,142.250.183.14,443,HTTPS,862857,42487770,YouTube,YouTube,Jio,CTDEL3792,LAC3414,Data,Video,"28.62202,77.14659",False,,Good
f75ae2e7-2ca7-4745-af18-892755b501a3,417908563410,352267119580230,8044977692,2025-08-23T13:05:00.532943,2025-08-23T13:09:07.532943,247,192.168.1.29,13847,14.242.241.54,443,HTTPS,2917,83293,Banking,Banking,Airtel,CTAHM3426,LAC5177,Data,Finance,"19.88629,77.010305",False,,Good
d35b6db5-e24b-4384-820a-e067960c9894,166780256881,353281081828523,6281789496,2025-08-23T13:06:14.532943,2025-08-23T13:09:00.532943,166,192.168.1.129,27618,157.240.12.35,443,HTTPS,53385,788662,Facebook,Facebook,Jio,CTAHM7962,LAC8749,Data,Social,"20.040308,77.106931",False,,Good
b905cb95-8f06-450d-8a10-2295451654f4,310912153624,352267118039272,6124422011,2025-08-23T13:06:40.532943,2025-08-23T13:08:11.532943,91,192.168.1.241,15575,172.217.160.109,587,IMAP,2872,6137,Gmail,Gmail,Airtel,CTPUN2293,LAC9374,Data,Email,"20.221243,76.855925",False,,Good
9e063249-db5a-4f10-a9dc-a060406dbf4b,641526266656,353281086462630,6309979919,2025-08-23T13:07:08.532943,2025-08-23T13:09:11.532943,123,106.51.235.126,1993,157.240.12.35,80,HTTPS,159374,1307255,Facebook,Facebook,Vi,CTDEL4696,LAC3616,Data,Social,"28.517563,76.932518",False,,Good
43f59d95-9865-4dfe-bfbb-db8e88516189,600562993302,353281081843355,6562539395,2025-08-23T13:08:04.532943,2025-08-23T13:30:26.532943,1342,192.168.1.182,12683,157.240.12.35,443,HTTPS,29304,349182,WhatsApp,WhatsApp,Jio,CTPUN1511,LAC8801,Data,IM,"19.954235,77.203433",False,,Good
fa752ae0-32bd-45ce-a7ee-eec347c4defd,443078610710,352267117540556,6793555263,2025-08-23T13:08:15.532943,2025-08-23T13:19:30.532943,675,192.168.1.92,22587,31.13.64.35,80,HTTPS,101409,1988466,Facebook,Facebook,Vi,CTKOL4896,LAC8566,Data,Social,"20.143634,76.635511",False,,Good
97cb7f98-4431-47e3-9dbf-c5b99b39e13c,069133582079,358755071491893,8798525311,2025-08-23T13:10:06.532943,2025-08-23T13:13:41.532943,215,117.18.162.32,8894,219.98.157.116,443,HTTPS,5101,86127,Banking,Banking,Vi,CTMUM5377,LAC9988,Data,Finance,"18.747253,72.686811",False,,Good
bdbb35d7-e43e-41a8-a2d0-f8a7b2cdadb9,264667636769,353281087293939,9467542325,2025-08-23T13:10:36.532943,2025-08-23T13:11:17.532943,41,192.168.1.130,28725,172.217.160.78,80,HTTPS,738580,14124680,YouTube,YouTube,Airtel,CTKOL6365,LAC8146,Data,Video,"20.208681,77.191528",False,,Good
bfb0f44c-76d5-4f92-b3a4-b7c09fcd74c5,651976958837,865856032401786,9461624540,2025-08-23T13:10:38.532943,2025-08-23T13:14:59.532943,261,192.168.1.19,61404,192.168.1.190,443,HTTPS,560093269,294891,WhatsApp,WhatsApp,Airtel,CTHYD7545,LAC5916,Data,IM,"20.288363,76.785749",True,Large data transfer,Good
dde157e4-0903-4df6-a65f-6a05c0b6bb08,947938283096,353281081627565,8777693304,2025-08-23T13:10:55.532943,2025-08-23T13:13:25.532943,150,125.99.123.8,5529,157.240.12.35,5222,HTTPS,38263,207600,WhatsApp,WhatsApp,Vi,CTMUM8154,LAC1502,Data,IM,"19.420095,72.977625",False,,Good
fa9399f1-be19-4636-b66f-55f97dca02cc,598308038354,352267111367574,8870462857,2025-08-23T13:11:48.532943,2025-08-23T13:15:28.532943,220,192.168.1.208,19438,172.217.160.78,443,HTTPS,768970,7806783,YouTube,YouTube,BSNL,CTAHM8256,LAC5173,Data,Video,"20.047276,76.946916",False,,Good
06616a43-9c71-424f-8142-d1d52dc59e51,927094469953,352267118169365,7107738012,2025-08-23T13:12:07.532943,2025-08-23T13:15:25.532943,198,192.168.1.106,34084,185.220.101.15,5222,HTTPS,32379,345351,WhatsApp,WhatsApp,BSNL,CTPUN9297,LAC3461,Data,IM,"20.462904,77.012282",True,Suspicious destination,Good
bf51d00d-7146-4048-b293-3a0aaf4193e5,739141542968,865856039346243,8124441904,2025-08-23T13:12:32.532943,2025-08-23T13:16:32.532943,240,103.21.108.221,26860,172.217.160.78,443,HTTPS,326834,28098388,YouTube,YouTube,Vi,CTMUM1372,LAC7534,Data,Video,"18.728128,72.797767",False,,Good
447f5b0e-eaf4-4044-83aa-2340fcc2d4e9,121767955129,356944102812437,7115515499,2025-08-23T13:13:20.532943,2025-08-23T13:17:12.532943,232,192.168.1.94,44689,157.240.12.35,80,HTTPS,118736,417005,Facebook,Facebook,BSNL,CTHYD4149,LAC2771,Data,Social,"20.170617,76.631281",False,,Good
2760402c-24f8-4247-b765-70acf4b3d93f,976747143800,356944104602907,7102666336,2025-08-23T13:14:37.532943,2025-08-23T13:15:22.532943,45,117.192.155.189,52991,157.240.12.35,5222,HTTPS,21287,50997,WhatsApp,WhatsApp,Vi,CTCHE7256,LAC5840,Data,IM,"13.098276,80.45148",False,,Good
46843567-6892-4193-b9ad-e57610ab869a,038718479482,865856032358289,8581185504,2025-08-23T13:15:15.532943,2025-08-23T13:38:04.532943,1369,106.51.5.213,20333,9.112.67.116,443,HTTPS,2971,89508,Banking,Banking,Vi,CTDEL2930,LAC9813,Data,Finance,"28.6914,77.451769",False,,Good
fc6a7362-48bc-4801-8b0d-fec4ea77d28e,069133582079,358755071491893,8798525311,2025-08-23T13:15:41.532943,2025-08-23T13:44:41.532943,1740,125.99.35.162,4987,157.240.12.35,80,HTTPS,128561,1586786,Facebook,Facebook,Vi,CTMUM3943,LAC2293,Data,Social,"18.708729,72.649044",False,,Good
bc4ff0ea-131c-453c-a49f-d987bf841e21,330073989469,358755074379135,9820702705,2025-08-23T13:17:59.532943,2025-08-23T13:28:05.532943,606,117.18.250.69,45605,85.90.97.80,443,HTTPS,1981,43665,Banking,Banking,Vi,CTMUM9020,LAC1001,Data,Finance,"19.019243,72.880601",False,,Good
b915ef0c-bfb9-4ae7-ae20-15d9d1e973bf,292417525491,865856039425236,7801427610,2025-08-23T13:18:54.532943,2025-08-23T13:22:53.532943,239,125.99.233.8,18996,142.250.183.14,443,HTTPS,617081,35226604,YouTube,YouTube,Airtel,CTMUM6778,LAC9059,Data,Video,"19.046535,72.920013",False,,Good
f65c43e9-a1f1-4b2e-a07c-7f5042f54014,443078610710,352267117540556,6793555263,2025-08-23T13:19:45.532943,2025-08-23T13:22:36.532943,171,192.168.1.232,57099,91.108.4.41,5222,HTTPS,37867,58953,WhatsApp,WhatsApp,Vi,CTKOL2049,LAC5718,Data,IM,"20.107927,76.630382",False,,Good
40450b73-286c-4e97-95b0-6162ce97db64,229361536808,358495093315908,7293212117,2025-08-23T13:20:11.532943,2025-08-23T13:23:52.532943,221,192.168.1.254,39312,157.240.12.35,443,HTTPS,20003,409090,WhatsApp,WhatsApp,BSNL,CTPUN6417,LAC6137,Data,IM,"20.276969,76.591897",False,,Good
4645edd3-5789-4f7b-b38f-27ea96890b43,600562993302,353281084308407,6562539395,2025-08-23T13:21:44.532943,2025-08-23T13:43:37.532943,1313,192.168.1.182,55211,87.118.51.232,443,HTTPS,1296,56500,Banking,Banking,Jio,CTPUN8323,LAC5390,Data,Finance,"19.962565,77.193708",False,,Good
35b9d366-adff-4ca4-b7d4-03c1de812045,845741170643,865856031023978,8251657189,2025-08-23T13:21:54.532943,2025-08-23T13:24:09.532943,135,106.51.105.229,5184,157.240.12.35,80,HTTPS,122478,1415159,Facebook,Facebook,Jio,CTDEL9567,LAC7815,Data,Social,"28.639104,77.184911",False,,Good
27d7436f-a7e9-4367-8e49-189b7fd07032,286241250723,358755073499728,6296018582,2025-08-23T13:21:55.532943,2025-08-23T13:27:22.532943,327,192.168.1.113,7265,115.137.128.152,443,HTTPS,2210,55475,Banking,Banking,Jio,CTKOL1349,LAC7155,Data,Finance,"20.509933,76.885616",False,,Good
e8addc76-4dbe-4abb-96da-e485229d5a7c,279947656233,358755073876805,7976452517,2025-08-23T13:22:38.532943,2025-08-23T13:24:24.532943,106,117.196.71.21,41264,172.217.160.109,993,IMAP,3924,37434,Gmail,Gmail,BSNL,CTBAN2438,LAC6246,Data,Email,"13.24883,77.489776",False,,Good
a2bc88f6-b3ae-4dd4-bde1-73be7ac765ab,662952921873,353281089855926,7096461042,2025-08-23T13:22:46.532943,2025-08-23T13:25:01.532943,135,192.168.1.34,41140,31.13.64.35,443,HTTPS,78290,1832288,Facebook,Facebook,Airtel,CTHYD7593,LAC4800,Data,Social,"19.702333,77.1284",False,,Good
0e0033fa-e62c-4682-b016-ed0c7957ad4f,922027456759,358755075056423,9402130679,2025-08-23T13:22:59.532943,2025-08-23T13:25:29.532943,150,192.168.1.138,19679,192.168.1.65,443,HTTPS,9147,476533,WhatsApp,WhatsApp,Vi,CTAHM7388,LAC1159,Data,IM,"20.411541,76.903993",False,,Good
692927db-e08b-4781-945e-94001bd490b5,110761506692,865856032383104,8891174024,2025-08-23T13:23:27.532943,2025-08-23T13:24:03.532943,36,192.168.1.45,6807,172.217.160.78,443,HTTPS,928638,38737148,YouTube,YouTube,BSNL,CTPUN4164,LAC1977,Data,Video,"19.900484,77.014035",False,,Good
7aaeb5e9-c209-410f-8f1f-8cb19ce76d70,014169637667,865856033025548,8049927133,2025-08-23T13:23:47.532943,2025-08-23T13:28:47.532943,300,203.122.151.197,60621,186.173.94.211,443,HTTPS,6836,25857,Banking,Banking,Jio,CTDEL5288,LAC2187,Data,Finance,"28.737579,77.20481",False,,Good
ddcdbb9a-0d2f-4357-a443-e30dc678c01b,480398849453,356944105958710,8474596654,2025-08-23T13:24:42.532943,2025-08-23T13:30:54.532943,372,49.205.239.86,31784,132.82.125.184,443,HTTPS,9845,18495,Banking,Banking,BSNL,CTCHE1128,LAC5222,Data,Finance,"12.933314,80.483455",False,,Good
b88886ae-9aab-4330-9f8a-1d585bb25dce,017280305452,356944104602530,9930388544,2025-08-23T13:24:51.532943,2025-08-23T13:46:11.532943,1280,117.192.153.159,56533,157.240.12.35,5222,HTTPS,46600,247485,WhatsApp,WhatsApp,Vi,CTCHE9349,LAC1345,Data,IM,"13.43034,80.078161",False,,Good
0b017710-e1eb-4cfb-9bac-61850f75a0f6,169724722835,865856031170953,7028295552,2025-08-23T13:25:29.532943,2025-08-23T13:28:20.532943,171,192.168.1.208,11246,31.13.64.35,80,HTTPS,148284,282904,Facebook,Facebook,BSNL,CTKOL1616,LAC1535,Data,Social,"20.251654,77.34977",False,,Good
a8e1a883-bc1d-4489-b064-b6b130b27233,898727332477,356944105967009,6806606179,2025-08-23T13:25:56.532943,2025-08-23T13:28:03.532943,127,125.99.244.164,32528,172.217.160.78,443,HTTPS,389553,29333639,YouTube,YouTube,Vi,CTMUM3967,LAC9534,Data,Video,"19.135734,72.882575",False,,Good
18d29fc1-24cd-4ce3-b715-88e890034e2a,739141542968,865856039346243,8124441904,2025-08-23T13:26:37.532943,2025-08-23T13:28:16.532943,99,103.21.223.149,34339,142.250.183.14,80,HTTPS,354902,34970097,YouTube,YouTube,Vi,CTMUM9363,LAC8837,Data,Video,"18.700229,72.74616",False,,Good
7bbac174-197f-4bef-9bf3-f18e7dad17d8,947964989433,352267113011700,7299396356,2025-08-23T13:26:40.532943,2025-08-23T13:48:37.532943,1317,192.168.1.107,23266,29.85.69.86,443,HTTPS,7510,37883,Banking,Banking,Jio,CTHYD7607,LAC2416,Data,Finance,"19.990862,77.040689",False,,Good
4f52cd4d-ab21-4c89-a2e7-0a8b5fad72d9,310912153624,352267118039272,6124422011,2025-08-23T13:28:45.532943,2025-08-23T13:50:19.532943,1294,192.168.1.237,8453,31.13.64.35,80,HTTPS,45508,1655284,Facebook,Facebook,Airtel,CTPUN3399,LAC9636,Data,Social,"20.209278,76.881884",False,,Good
8cc0b7b3-02af-42e7-a649-8fc194fff838,297362504343,358495091597685,9162480436,2025-08-23T13:28:47.532943,2025-08-23T13:32:58.532943,251,203.122.91.226,48853,172.217.160.78,80,HTTPS,856169,40984934,YouTube,YouTube,Airtel,CTDEL2141,LAC2101,Data,Video,"29.229577,77.046868",False,,Good
e927cd6f-07be-4095-8b99-f9b30408602b,076888058529,353281081626771,8113501525,2025-08-23T13:29:05.532943,2025-08-23T13:32:29.532943,204,192.168.1.67,43183,142.250.183.109,993,IMAP,3451,9087,Gmail,Gmail,Vi,CTKOL8068,LAC2933,Data,Email,"19.996725,77.017102",False,,Good
299fddfa-cede-437a-aeac-5a6b7d4ae1f1,365912013370,358495097595466,8350478315,2025-08-23T13:31:04.532943,2025-08-23T13:31:40.532943,36,117.196.218.96,6794,172.217.160.109,587,IMAP,4579,24195,Gmail,Gmail,BSNL,CTBAN3934,LAC5205,Data,Email,"13.054158,77.341214",False,,Good
1de6fed7-af40-4e5b-8dde-f99627ac881a,365912013370,358495097595466,8350478315,2025-08-23T13:31:24.532943,2025-08-23T13:55:18.532943,1434,117.196.194.251,30741,142.250.183.109,993,IMAP,3471,23295,Gmail,Gmail,BSNL,CTBAN3819,LAC6687,Data,Email,"13.095578,77.378657",False,,Good
7caed238-e323-4461-a207-2faa33347f8a,365912013370,358495097595466,8350478315,2025-08-23T13:32:25.532943,2025-08-23T13:49:25.532943,1020,49.207.13.163,26765,31.13.64.35,80,HTTPS,123132,532458,Facebook,Facebook,BSNL,CTBAN1774,LAC3843,Data,Social,"13.034723,77.357084",False,,Good
4cbc6968-b1d3-4c85-9d98-5dad4fb3ceef,292417525491,865856039425236,7801427610,2025-08-23T13:33:23.532943,2025-08-23T13:35:52.532943,149,125.99.233.8,13194,172.217.160.78,80,HTTPS,282238,8066551,YouTube,YouTube,Airtel,CTMUM6836,LAC8162,Data,Video,"19.057641,72.923942",False,,Good
e2550cc2-e7e9-4218-b1df-da43929298d2,305807876103,358495097450314,9082688080,2025-08-23T13:33:57.532943,2025-08-23T13:54:43.532943,1246,203.192.61.21,28843,91.108.4.41,443,HTTPS,49323,420319,WhatsApp,WhatsApp,Airtel,CTCHE1540,LAC8924,Data,IM,"13.023815,79.971177",False,,Good
9a12c918-ee05-43f0-929a-b7ccbe39fbcc,245375705299,353281085485265,8650175825,2025-08-23T13:35:03.532943,2025-08-23T13:38:59.532943,236,49.207.43.28,20307,172.217.160.109,993,IMAP,722421599,41024,Gmail,Gmail,Airtel,CTBAN6189,LAC9854,Data,Email,"12.95478,77.533079",True,Large data transfer,Good
e203404b-d41d-40fb-aa89-bbe3c2b4666e,264667636769,353281087293939,9467542325,2025-08-23T13:35:18.532943,2025-08-23T13:37:37.532943,139,192.168.1.114,56087,157.240.12.35,80,HTTPS,138317,1806071,Facebook,Facebook,Airtel,CTKOL7421,LAC5782,Data,Social,"20.221114,77.159687",False,,Good
57f1dd96-1209-4836-a1ac-1d122c19b178,219290229297,353281089537540,9918786919,2025-08-23T13:36:14.532943,2025-08-23T13:36:54.532943,40,192.168.1.62,3744,157.240.12.35,443,HTTPS,47792,467034,WhatsApp,WhatsApp,BSNL,CTAHM2021,LAC8372,Data,IM,"20.032311,76.759104",False,,Good
d774ad44-069a-4cd5-a452-d10390a5a353,374331828134,358755075406711,9191824621,2025-08-23T13:36:34.532943,2025-08-23T13:39:05.532943,151,103.248.167.158,58293,91.108.4.41,5222,HTTPS,39991,467969,WhatsApp,WhatsApp,Vi,CTBAN6592,LAC5844,Data,IM,"13.181511,77.401294",False,,Good
0a2c6ff4-ce49-4325-9631-09ea0129646e,831984733323,865856031450739,8078238654,2025-08-23T13:36:52.532943,2025-08-23T13:38:29.532943,97,117.196.79.147,9525,142.250.183.109,993,IMAP,4418,9522,Gmail,Gmail,BSNL,CTBAN8097,LAC1452,Data,Email,"13.164231,77.324924",False,,Good
98e9578b-1fa6-470a-97ae-46899786237f,832471867126,352267113740845,9109168907,2025-08-23T13:40:02.532943,2025-08-23T13:41:32.532943,90,192.168.1.67,6488,31.13.64.35,80,HTTPS,191754,1585157,Facebook,Facebook,Vi,CTKOL4722,LAC1176,Data,Social,"19.821019,76.585528",False,,Good
48a01914-a72d-47d5-bd59-42d4fa1a7697,906298824128,353281088638918,8049731839,2025-08-23T13:40:09.532943,2025-08-23T13:45:03.532943,294,117.192.6.132,49891,157.240.12.35,443,HTTPS,129868,1689532,Facebook,Facebook,BSNL,CTCHE3063,LAC8222,Data,Social,"13.016848,80.672068",False,,Good
7d08bb4f-3944-40d4-af70-dc3562f4f061,310912153624,352267118039272,6124422011,2025-08-23T13:40:27.532943,2025-08-23T13:41:36.532943,69,192.168.1.241,25226,172.217.160.109,587,IMAP,2604,20361,Gmail,Gmail,Airtel,CTPUN7806,LAC9918,Data,Email,"20.206075,76.850562",False,,Good
a79fdb6d-9df5-4f90-8008-057be0171806,947938283096,353281081627565,8777693304,2025-08-23T13:41:43.532943,2025-08-23T13:43:13.532943,90,125.99.123.8,7699,172.217.160.78,80,HTTPS,678461,12245787,YouTube,YouTube,Vi,CTMUM7013,LAC8509,Data,Video,"19.405031,72.961903",False,,Good
5be82276-cb53-4dbc-a3c7-64448b25bb15,286241250723,358755073499728,6296018582,2025-08-23T13:41:44.532943,2025-08-23T13:44:40.532943,176,192.168.1.113,30023,220.101.54.201,443,HTTPS,9724,43156,Banking,Banking,Jio,CTKOL3082,LAC7567,Data,Finance,"20.511864,76.837764",False,,Good
6de20ec1-bc7e-4617-ab6f-fe5558521461,600562993302,353281081843355,6562539395,2025-08-23T13:41:44.532943,2025-08-23T13:45:23.532943,219,192.168.1.93,39030,172.217.160.109,587,IMAP,3691,29343,Gmail,Gmail,Jio,CTPUN2094,LAC9886,Data,Email,"19.985328,77.173202",False,,Good
05f426b4-e7a4-4603-aebb-62aa4542e2d4,625140519110,353281085828714,8408990564,2025-08-23T13:43:32.532943,2025-08-23T13:47:25.532943,233,49.207.209.140,38431,180.50.64.150,443,HTTPS,8752,88688,Banking,Banking,Jio,CTBAN1945,LAC4382,Data,Finance,"12.939637,77.527372",False,,Good
6ce725da-85a9-42f4-9879-a0357234c06e,417908563410,352267119580230,8044977692,2025-08-23T13:45:17.532943,2025-08-23T13:46:26.532943,69,192.168.1.150,3384,157.240.12.35,80,HTTPS,41278,1929663,Facebook,Facebook,Airtel,CTAHM3826,LAC9966,Data,Social,"19.848545,76.962494",False,,Good
5b08016d-a26d-4e2f-bffb-cd2b82cf4bb0,245375705299,353281085485265,8650175825,2025-08-23T13:45:52.532943,2025-08-23T13:49:25.532943,213,49.207.181.109,44764,172.217.160.109,587,IMAP,720850489,40867,Gmail,Gmail,Airtel,CTBAN3349,LAC3296,Data,Email,"12.921409,77.506036",True,Large data transfer,Good
d7beb4e4-673d-4203-9716-267a2dc894b6,966169979982,358755079580900,9668335835,2025-08-23T13:46:35.532943,2025-08-23T13:51:32.532943,297,192.168.1.131,5872,172.217.160.109,993,IMAP,2039,44133,Gmail,Gmail,BSNL,CTHYD6252,LAC7966,Data,Email,"20.492332,76.983",False,,Good
edc271f5-8d13-411c-9352-4309b1b825b0,121767955129,353281088073423,7115515499,2025-08-23T13:46:38.532943,2025-08-23T14:05:58.532943,1160,192.168.1.253,55593,142.250.183.109,587,IMAP,3385,43422,Gmail,Gmail,BSNL,CTHYD9935,LAC6601,Data,Email,"20.160868,76.601389",False,,Good
6e589927-426b-4af8-94dc-649b20fc4c77,193667678107,352267114763123,9345624329,2025-08-23T13:46:46.532943,2025-08-23T13:47:23.532943,37,117.18.4.89,11848,91.108.4.41,443,HTTPS,10391,275642,WhatsApp,WhatsApp,BSNL,CTMUM5977,LAC1712,Data,IM,"19.373674,73.071939",False,,Good
5a28958f-4df0-4ace-9571-c8c163e190ed,966169979982,358755079580900,9668335835,2025-08-23T13:46:50.532943,2025-08-23T14:07:33.532943,1243,192.168.1.218,64497,142.250.183.14,443,HTTPS,419705,48346885,YouTube,YouTube,BSNL,CTHYD1854,LAC3203,Data,Video,"20.487292,76.960608",False,,Good
d6b26e59-e083-4c33-bb13-4013ea23504e,368774807182,353281086751572,8294921453,2025-08-23T13:47:30.532943,2025-08-23T13:51:45.532943,255,192.168.1.31,48660,208.79.149.57,443,HTTPS,7221,73326,Banking,Banking,BSNL,CTPUN3408,LAC7682,Data,Finance,"20.108976,77.009745",False,,Good
8f23cfc0-f779-4ac9-8238-f1c3b69d2b21,832471867126,352267113740845,9109168907,2025-08-23T13:47:47.532943,2025-08-23T14:17:19.532943,1772,192.168.1.67,45002,185.90.239.186,443,HTTPS,3613,63385,Banking,Banking,Vi,CTKOL2462,LAC7126,Data,Finance,"19.811034,76.643302",False,,Good
5c7f0483-b8b1-479a-bc1a-649108dc2539,692089272778,352267113634469,8483300113,2025-08-23T13:48:14.532943,2025-08-23T13:51:54.532943,220,125.99.18.123,12272,45.32.105.15,443,HTTPS,949909,14069627,YouTube,YouTube,Vi,CTMUM5084,LAC7134,Data,Video,"18.730145,72.508159",True,Suspicious destination,Good
